account5/device1/$GPRMC,183607,A,6959.97493,N,2053.84735,E,32.559395,12.200000,211214,,*2F
account5/device1/$GPRMC,183609,A,6959.99280,N,2053.85342,E,32.559395,5.600000,211214,,*1C
account5/device1/$GPRMC,183611,A,7000.01168,N,2053.85142,E,34.017279,358.600006,211214,,*10
account5/device1/$GPRMC,183613,A,7000.03155,N,2053.84669,E,34.989201,355.899994,211214,,*11
account5/device1/$GPRMC,183614,A,7000.04514,N,2053.84421,E,35.961123,355.799988,211214,,*18
account5/device1/$GPRMC,183616,A,7000.06656,N,2053.84832,E,36.447084,357.500000,211214,,*1C
account5/device1/$GPRMC,183618,A,7000.07953,N,2053.84569,E,34.503240,0.700000,211214,,*10
account5/device1/$GPRMC,183620,A,7000.09856,N,2053.85078,E,33.045356,6.500000,211214,,*17
account5/device1/$GPRMC,183622,A,7000.11678,N,2053.85842,E,33.045356,7.500000,211214,,*1E
account5/device1/$GPRMC,183624,A,7000.13441,N,2053.86557,E,31.587473,8.300000,211214,,*18
account5/device1/$GPRMC,183626,A,7000.15115,N,2053.87250,E,30.129590,7.300000,211214,,*1B
account5/device1/$GPRMC,183628,A,7000.16588,N,2053.87880,E,26.727862,6.700000,211214,,*1B
account5/device1/$GPRMC,183630,A,7000.17861,N,2053.88454,E,22.840173,7.100000,211214,,*17
account5/device1/$GPRMC,183632,A,7000.18888,N,2053.88768,E,17.494600,2.000000,211214,,*15
account5/device1/$GPRMC,183634,A,7000.19705,N,2053.87962,E,15.550756,331.600006,211214,,*19
account5/device1/$GPRMC,183636,A,7000.20310,N,2053.86150,E,14.578834,317.200012,211214,,*1C
account5/device1/$GPRMC,183638,A,7000.21091,N,2053.85421,E,16.036717,353.899994,211214,,*17
account5/device1/$GPRMC,183640,A,7000.21999,N,2053.85729,E,17.494600,6.400000,211214,,*13
account5/device1/$GPRMC,183642,A,7000.23005,N,2053.86119,E,19.924406,5.700000,211214,,*15
account5/device1/$GPRMC,183644,A,7000.24305,N,2053.86437,E,23.812095,5.200000,211214,,*18
account5/device1/$GPRMC,183646,A,7000.25697,N,2053.86285,E,24.298056,358.100006,211214,,*14
